3	5	2	81.9348	-46.044	-24.3582	63.245	41.1763	-33.3668	5.98879	23.3723	137.646	-85.3043	-103.314	29.7139	73.837	31.9663	64.7156	12.5495	150.096	44.2187	28.4677	140.478	137.646	-85.3043	-103.314	29.7139	131.365	119.207	19.1153	50.1126	329.288	-90.0068	14.58	315.59	73.837	31.9663	64.7156	12.5495	150.096	44.2187	28.4677	140.478	470.66	61.94
3	5	2	85.2051	29.6582	71.7845	-35.0325	62.6498	-39.5162	47.9567	-7.97566	188.317	-61.0471	-173.016	-39.9384	62.6814	-58.3152	-14.865	-13.5933	67.5685	34.9833	-48.2033	28.6382	188.317	-61.0471	-173.016	-39.9384	62.6814	-58.3152	-14.865	-13.5933	67.5685	34.9833	-48.2033	28.6382	53.4961	30.9246	34.4312	26.3833	53.2269	-6.63578	39.5573	-34.8744	389.6	77.64
3	6	2	515.515	-158.13	-38.6288	489.14	90.3877	-18.8338	80.003	-37.6128	114.998	85.6374	16.381	-74.1988	143.822	-7.12256	75.3843	121.727	127.4	58.4184	-27.7166	109.436	191.165	117.673	-137.238	60.7461	147.91	75.3171	85.5632	92.5582	114.998	85.6374	16.381	-74.1988	81.2952	79.9163	6.24614	7.06319	143.822	-7.12256	75.3843	121.727	127.4	58.4184	-27.7166	109.436	602.5	335.48
3	5	2	192.482	-29.8386	-19.3619	-189.167	46.4899	-42.3968	18.4065	5.00147	166.484	-19.526	-153.896	56.2352	122.982	14.7046	120.133	-20.7971	80.2059	-56.2993	10.2792	-54.1656	1160.63	348.958	-66.0267	-1104.9	166.484	-19.526	-153.896	56.2352	122.982	14.7046	120.133	-20.7971	80.2059	-56.2993	10.2792	-54.1656	62.7077	49.6953	-14.7215	-32.385	740.37	256.9
3	5	2	218.239	88.7161	-4.08382	-199.351	139.06	-45.2736	74.982	-108.008	64.36	-0.0772277	64.16	1.41163	109.861	43.4778	37.5218	-93.4159	55.301	-37.7073	37.7975	-10.7493	647.082	63.3414	-126.005	-631.167	64.36	-0.0772277	64.16	1.41163	109.861	43.4778	37.5218	-93.4159	55.301	-37.7073	37.7975	-10.7493	114.649	-39.6761	12.6041	-106.654	357.64	131.93
3	6	2	228.946	-88.5268	209.851	-23.2718	116.552	45.9052	-34.825	-101.312	176.101	96.9454	32.8816	-142.442	108.115	56.1286	-81.9029	-41.1058	108.995	19.8617	42.5419	-98.1065	297.572	-191.266	-125.2	-185.914	176.101	96.9454	32.8816	-142.442	108.115	56.1286	-81.9029	-41.1058	69.7411	-58.1088	-5.92382	35.1942	55.7341	44.1013	-22.4575	25.5103	108.995	19.8617	42.5419	-98.1065	585.11	72.24
3	5	2	311.975	26.9583	-299.409	-83.4044	115.912	-28.145	-37.3161	106.071	120.191	-51.6408	-107.122	8.21199	57.3316	-38.6705	38.1478	-16.3713	59.9968	-20.6582	-35.2415	-43.2314	538.823	111.386	523.113	6.95312	120.191	-51.6408	-107.122	8.21199	57.3316	-38.6705	38.1478	-16.3713	46.8766	-45.5097	-7.83981	-2.54118	59.9968	-20.6582	-35.2415	-43.2314	795.11	69.18
3	5	2	102.438	-14.1887	-31.0849	96.5708	224.612	39.1536	35.1098	-218.369	142.558	133.621	32.1332	30.6199	112.231	71.9392	-5.76744	-85.3722	334.887	62.6455	-13.8116	-328.547	360.421	-318.776	11.6701	165.146	142.558	133.621	32.1332	30.6199	132.148	101.18	-80.4898	-13.6004	112.231	71.9392	-5.76744	-85.3722	334.887	62.6455	-13.8116	-328.547	722.03	115.62
3	6	2	94.4685	64.3624	53.446	43.878	256	-31.5184	-55.022	248.023	581.296	1.01897	-149.927	-561.525	238.324	118.318	56.1362	198.867	215.126	74.8278	-22.8194	-200.207	1394.12	-511.669	37.2088	1296.11	581.296	1.01897	-149.927	-561.525	238.324	118.318	56.1362	198.867	215.126	74.8278	-22.8194	-200.207	53.2783	-36.4959	31.79	-18.9937	95.7261	13.8324	-41.7692	-84.7399	964.54	330.35
3	5	2	366.128	-173.491	-37.0857	320.274	269.186	-51.8657	-1.58721	264.137	968.861	389.131	165.9	871.275	370.922	-98.8412	52.2889	353.402	97.5563	-45.3458	28.7841	-81.1705	968.861	389.131	165.9	871.275	370.922	-98.8412	52.2889	353.402	86.1467	-56.279	-59.3074	25.8392	72.4144	-22.2405	-53.1656	-42.2077	97.5563	-45.3458	28.7841	-81.1705	727.94	67.3
3	5	2	249.67	78.2087	-51.9132	-231.351	155.936	-16.3777	39.2609	-150.021	147.998	83.5203	50.6339	-110.902	306.62	-11.0236	-86.8835	-293.799	94.5362	-28.1677	73.2295	-49.302	147.998	83.5203	50.6339	-110.902	297.881	-91.8476	4.74287	-283.135	306.62	-11.0236	-86.8835	-293.799	94.5362	-28.1677	73.2295	-49.302	218.234	-45.2306	-8.21157	213.022	401.65	95.84
3	5	2	120.165	-110.212	47.848	1.92248	64.1652	11.3123	43.2552	46.0238	169.941	-28.7773	-125.616	-110.516	267.862	-43.9485	-57.5477	257.76	51.3375	10.5028	-31.8215	37.6453	306.094	167.518	81.5414	241.76	162.064	-117.049	-108.953	22.6221	333.71	156.115	-7.81224	293.981	169.941	-28.7773	-125.616	-110.516	267.862	-43.9485	-57.5477	257.76	737.32	136.9
3	5	2	82.0565	26.3297	-22.4941	-74.391	430.936	-44.7041	-87.0974	419.668	297.476	87.8373	-20.2888	-283.424	92.6398	59.2383	-38.8111	-59.5259	189.444	30.4576	52.3667	-179.18	306.244	-28.6527	207.521	222.618	297.476	87.8373	-20.2888	-283.424	92.6398	59.2383	-38.8111	-59.5259	189.444	30.4576	52.3667	-179.18	222.99	30.3689	29.3302	-218.891	473.26	167.32
3	7	2	266.517	-68.8864	-195.233	167.839	48.464	-21.9418	29.7671	31.3245	378.846	134.383	148.422	321.493	469.918	58.8267	73.6759	460.261	71.3512	39.4108	58.1295	9.08482	378.846	134.383	148.422	321.493	240.873	166.874	103.926	-137.933	327.47	-143.692	48.5115	288.806	469.918	58.8267	73.6759	460.261	131.801	-59.2923	60.5137	-100.218	71.3512	39.4108	58.1295	9.08482	72.6199	22.9718	37.2339	-57.8525	841.45	353.25
3	5	2	109.062	52.0863	55.9336	-77.8009	62.694	-16.8777	-60.0014	-6.74473	219.527	75.5345	-164.354	-120.99	68.992	52.4989	-31.0427	-31.027	68.375	-7.77795	-45.8043	-49.3038	219.527	75.5345	-164.354	-120.99	104.134	-83.8377	-29.1474	-53.3777	417.843	13.2191	80.4816	-409.701	68.992	52.4989	-31.0427	-31.027	68.375	-7.77795	-45.8043	-49.3038	458.65	121.45
3	6	2	74.0283	-21.996	-24.3718	66.3503	151.4	24.2141	-17.5069	148.422	186.888	46.7253	-133.022	117.77	135.198	-91.1286	45.2169	88.5859	171.126	-26.1665	16.2087	168.251	408.727	177.153	-350.662	-111.855	980.786	69.86	334.656	918.088	529.685	-91.7954	153.764	498.117	186.888	46.7253	-133.022	117.77	135.198	-91.1286	45.2169	88.5859	265.902	63.0956	51.1274	252.386	1268.53	167.88
3	5	2	136.024	114.627	26.7183	-68.1844	85.1316	32.1641	27.2568	73.9588	94.6963	-88.1074	-17.4563	-27.2581	180.02	-80.4004	23.5198	-159.163	77.1358	46.5807	9.24856	60.3871	94.6963	-88.1074	-17.4563	-27.2581	131.441	13.6902	-86.0376	97.0867	180.02	-80.4004	23.5198	-159.163	112.766	-45.9861	-41.2858	-93.7331	77.1358	46.5807	9.24856	60.3871	370	74.2
3	6	2	128.993	77.1135	-81.0043	64.2732	80.5451	-52.2645	41.1177	-45.4449	541.34	-126.07	-516.949	69.368	453.737	-65.8652	226.321	-387.02	105.034	8.4396	89.7139	-51.8892	541.34	-126.07	-516.949	69.368	453.737	-65.8652	226.321	-387.02	175.355	54.8616	161.327	32.7446	473.022	69.9708	125.445	-449.7	255.09	12.1687	-122.768	-222.208	105.034	8.4396	89.7139	-51.8892	1295.33	71.85
3	6	2	54.1543	7.91495	-52.8001	-9.06592	385.638	-72.855	-10.0138	378.562	131.731	-70.2951	-48.6708	-99.2964	234.898	-69.7149	-48.7866	-218.231	104.484	-2.92371	47.7105	92.0583	749.427	252.357	176.753	682.554	241.779	82.5698	65.6855	-217.314	131.731	-70.2951	-48.6708	-99.2964	234.898	-69.7149	-48.7866	-218.231	73.0457	-70.6391	6.41695	-16.8224	104.484	-2.92371	47.7105	92.0583	702.93	137.16
3	5	2	78.6809	63.2603	24.0283	-40.143	34.345	-14.3925	-22.643	-21.441	195.988	101.143	-121.358	-115.507	104.76	16.1343	73.6023	-72.5655	129.036	32.9578	-34.6901	-119.595	195.988	101.143	-121.358	-115.507	151.409	-123.304	-83.3815	26.6354	160.204	-110.376	82.7981	-78.9774	104.76	16.1343	73.6023	-72.5655	129.036	32.9578	-34.6901	-119.595	568.01	101.83
3	5	2	651.883	41.0773	-127.885	637.895	43.1229	-10.1674	-41.8733	1.68094	368.903	-280.221	122.658	-203.139	109.993	-33.2183	92.6659	-48.2082	63.2233	-3.07086	25.8583	-57.1836	368.903	-280.221	122.658	-203.139	402.904	95.7641	-71.8978	383.656	109.993	-33.2183	92.6659	-48.2082	166.421	91.7473	-34.9536	133.606	530.703	46.9124	83.126	-521.752	743.75	77.78
3	6	2	149.088	19.7502	-54.1401	137.499	75.57	9.45367	-54.4859	51.5045	593.673	340.454	474.078	78.4447	498.785	-363.429	-212.253	-250.157	184.787	151.079	32.0435	100.161	593.673	340.454	474.078	78.4447	498.785	-363.429	-212.253	-250.157	184.787	151.079	32.0435	100.161	131.818	-54.3825	-116.359	-28.8801	97.5861	-49.6557	-21.3222	-80.7911	176.287	8.58362	51.2968	-168.032	1393.46	96.5
3	6	2	73.7053	49.8959	-43.6739	-32.1784	29.6847	-15.0198	-25.2738	-4.09977	448.43	-90.1313	-228.84	374.378	147.95	-36.3907	141.805	-2.19608	111.567	55.7923	71.1801	65.1197	448.43	-90.1313	-228.84	374.378	147.95	-36.3907	141.805	-2.19608	623.573	-47.3158	118.051	-609.566	118.755	112.223	-35.4537	13.6827	111.567	55.7923	71.1801	65.1197	89.4641	-9.40047	53.1044	71.1352	781.59	88.89
3	5	2	47.2695	20.0145	-23.437	-35.8404	353.192	84.1161	23.0988	-342.251	250.201	-39.1444	-191.919	-153.78	200.521	68.9296	127.75	-134.603	131.408	-20.9196	120.995	-40.8717	250.201	-39.1444	-191.919	-153.78	250.097	-137.85	-132.495	-160.958	200.521	68.9296	127.75	-134.603	131.408	-20.9196	120.995	-40.8717	56.9887	-24.7936	32.8044	39.3155	696.14	81.31
3	5	2	96.8229	-48.4223	-57.1165	61.3813	102.507	2.22319	67.7635	76.8826	241.09	44.8971	-120.818	203.084	72.2991	-36.9509	61.0599	-8.2975	50.4853	44.01	9.24245	-20.9264	241.09	44.8971	-120.818	203.084	144.094	24.6611	91.6708	-108.078	72.2991	-36.9509	61.0599	-8.2975	50.4853	44.01	9.24245	-20.9264	154.296	-19.3241	38.9833	-147.644	383.67	88.63
3	5	2	152.758	-6.19464	108.173	-107.681	207.656	-26.5729	116.529	169.811	393.15	1.31414	-168.555	354.964	216.686	-78.5212	-38.4731	198.001	48.885	-44.8436	15.5403	7.77028	393.15	1.31414	-168.555	354.964	128.859	125.289	-6.1441	27.82	216.686	-78.5212	-38.4731	198.001	380.948	-16.4945	-82.9866	371.361	48.885	-44.8436	15.5403	7.77028	513.51	53.93
3	5	2	107.927	79.509	-43.436	-58.6498	155.591	21.3895	-37.9009	149.381	213.445	-75.5648	52.8804	-190.808	217.697	-16.6582	57.4538	-208.778	117.289	15.5569	46.2011	-106.585	213.445	-75.5648	52.8804	-190.808	406.913	63.8712	61.3172	-397.066	293.235	-27.9362	-59.1553	285.665	217.697	-16.6582	57.4538	-208.778	117.289	15.5569	46.2011	-106.585	354.76	63.38
3	5	2	270.064	-43.1973	-38.1624	-263.841	137.965	68.513	81.7063	87.5456	194.455	-157.685	104.122	-45.0097	100.213	27.2956	81.3319	-49.5996	34.8947	-13.3714	25.3609	-19.4538	194.455	-157.685	104.122	-45.0097	244.642	57.8467	-112.263	-209.064	626.44	59.2465	-99.787	-615.292	245.548	13.7309	111.256	-217.847	100.213	27.2956	81.3319	-49.5996	657.86	76.8
3	7	2	322.394	0.291489	-104.24	305.076	116.124	-99.9119	31.3001	-50.2267	418.659	-248.953	147.406	299.069	143.575	55.8547	-81.6783	103.14	68.0906	-41.3652	-1.4315	53.5054	494.364	322.461	347.671	137.475	418.659	-248.953	147.406	299.069	143.575	55.8547	-81.6783	103.14	57.9319	44.9125	-34.6414	5.45349	62.3454	-0.230571	-54.8495	28.8917	50.0457	-20.5275	-36.4239	27.1155	68.0906	-41.3652	-1.4315	53.5054	1057.23	204.39
3	6	2	110.71	66.882	-88.1991	2.10324	218.663	26.1651	108.901	187.802	132.586	89.8423	-12.6607	-94.9654	215.121	3.40606	-74.322	-201.298	70.5331	46.7339	39.2039	-34.4242	1123.52	-307.956	319.371	1031.28	278.555	83.7339	-142.65	-222.035	132.586	89.8423	-12.6607	-94.9654	215.121	3.40606	-74.322	-201.298	114.985	-6.96326	-67.8939	91.9573	70.5331	46.7339	39.2039	-34.4242	903.45	61.65
3	6	2	513.498	-249.907	156.885	-420.255	662.871	524.327	-70.6834	-399.353	208.648	-175.074	-105.801	35.981	102.89	93.4008	26.2521	-33.7287	191.25	-46.2986	-58.1753	175.858	307.331	-247.342	8.55963	-181.566	208.648	-175.074	-105.801	35.981	153.266	-125.533	25.9166	81.4543	102.89	93.4008	26.2521	-33.7287	191.25	-46.2986	-58.1753	175.858	151.999	-32.5127	28.2633	145.577	794.68	269.44
3	5	3	625.529	-34.913	358.042	-511.736	279.835	-132.178	-51.5093	-241.212	80.0519	-24.3532	-13.8983	-74.9803	273.571	-87.4856	23.7038	-257.801	129.653	32.5013	59.24	-110.168	34.6805	-30.5954	14.5758	1.38988	598.598	362.981	-472.754	52.5184	273.571	-87.4856	23.7038	-257.801	129.653	32.5013	59.24	-110.168	95.0622	-54.6695	34.3964	69.2992	48.8529	-39.5928	-8.71217	26.0506	893.26	50.05
3	5	2	45.6726	-44.5579	-0.427442	10.0194	177.914	152.629	-8.40306	-91.0348	277.781	75.132	262.468	-45.5281	234.008	163.674	160.947	-42.7094	186.32	74.3471	-53.3019	-161.033	1244.24	-552.181	-456.285	-1012.75	277.781	75.132	262.468	-45.5281	234.008	163.674	160.947	-42.7094	186.32	74.3471	-53.3019	-161.033	58.1417	49.6101	-29.2677	1.67063	1367.95	68.53
3	6	3	456.21	-153.268	80.4944	422.087	95.1799	-39.5641	75.7728	-41.8614	165.181	-57.9811	-4.15813	154.615	87.8251	79.6604	-4.54557	30.9696	81.9728	57.4417	5.12586	-57.6395	54.865	35.5128	14.0198	38.2138	166.598	82.4374	87.8196	-113.835	312.146	-53.6151	-76.5152	-297.144	87.8251	79.6604	-4.54557	30.9696	169.811	62.619	-28.0391	155.192	81.9728	57.4417	5.12586	-57.6395	54.4868	-42.6584	-0.366558	33.5471	500.79	81.45
3	5	2	128.715	20.4518	81.5238	97.4836	83.656	-15.7029	-61.4452	-54.5547	318.993	156.914	-111.077	-253.902	346.171	22.1147	-107.55	-328.205	69.8766	12.2619	-39.113	-56.4055	240.693	-234.393	-7.40756	53.4516	318.993	156.914	-111.077	-253.902	213.272	119.163	2.02596	-175.83	346.171	22.1147	-107.55	-328.205	69.8766	12.2619	-39.113	-56.4055	696.73	252.54
3	6	2	200.588	123.84	97.9113	-123.745	92.9554	-73.6732	55.0355	13.5669	349.903	-260.613	155.014	-173.214	309.11	35.3899	-108.315	-286.958	68.9134	-11.1719	-48.7667	46.3913	349.903	-260.613	155.014	-173.214	634.264	-121.733	-161.4	-601.102	666.078	157.038	30.8534	-646.316	309.11	35.3899	-108.315	-286.958	68.9134	-11.1719	-48.7667	46.3913	86.0182	-6.93495	-49.4965	-69.7159	879.39	152.7
3	5	2	24.9061	-21.3408	12.8095	-0.896234	336.249	-25.3696	64.9834	-328.933	112.572	39.2232	-104.587	-9.0576	274.332	56.4096	33.584	265.946	79.6964	47.1605	-41.5301	48.6194	285.772	-90.0243	121.367	-242.351	112.572	39.2232	-104.587	-9.0576	131.161	51.1565	-64.2011	-100.576	274.332	56.4096	33.584	265.946	79.6964	47.1605	-41.5301	48.6194	473.39	68.38
3	5	2	92.3164	90.0779	-18.2597	-8.65227	57.6337	41.7997	-33.6638	-21.0042	296.243	-144.071	14.1051	257.175	155.864	-96.3435	-90.5833	74.0204	64.2092	-5.3872	58.2615	-25.6221	296.243	-144.071	14.1051	257.175	155.864	-96.3435	-90.5833	74.0204	258.779	-48.009	60.2008	-246.694	64.2092	-5.3872	58.2615	-25.6221	57.5299	35.4171	25.4453	36.8834	456.12	82.68
3	6	2	300.957	249.057	64.9229	155.983	394.546	-119.475	-107.696	360.269	245.727	114.715	-171.405	-132.044	158.855	128.182	-89.0176	10.151	85.8231	65.6112	3.41486	-54.623	931.301	-506.593	404.321	663.491	245.727	114.715	-171.405	-132.044	556.667	-85.5207	-157.59	-526.419	158.855	128.182	-89.0176	10.151	268.051	-80.0619	59.6834	-248.247	85.8231	65.6112	3.41486	-54.623	1355.33	261.46
3	6	2	146.912	93.6333	4.87332	-113.103	58.4801	-14.0153	21.2432	52.6517	262.661	151.496	145.73	-156.307	225.646	-67.3547	88.3798	-196.056	155.478	-11.5065	62.103	-141.93	362.174	-171.467	-164.477	272.312	262.661	151.496	145.73	-156.307	225.646	-67.3547	88.3798	-196.056	155.478	-11.5065	62.103	-141.93	55.4768	49.5929	-18.8937	-14.3386	71.22	-16.7955	-48.0597	-49.5246	726.07	75.66
3	5	2	245.179	-175.512	23.5876	-169.564	93.7444	28.4731	-73.4545	50.8105	151.613	133.927	-65.1902	-21.9746	173.524	-24.8912	79.2845	-151.914	58.6203	45.0718	10.5057	-35.2817	151.613	133.927	-65.1902	-21.9746	173.524	-24.8912	79.2845	-151.914	50.3646	-18.9931	-43.3192	-12.6328	58.6203	45.0718	10.5057	-35.2817	40.6125	32.7651	23.8394	0	366.15	66.42
3	5	3	264.908	17.8937	149.916	217.672	83.1145	-26.9018	78.4877	4.89807	67.0093	-25.9225	-40.8728	46.343	435.024	11.1689	-228.707	369.409	210.024	45.9602	26.1323	-203.197	96.101	43.543	12.7098	-84.445	435.024	11.1689	-228.707	369.409	300.16	-22.28	-63.1446	292.39	210.024	45.9602	26.1323	-203.197	96.101	43.543	12.7098	-84.445	45.1596	19.0559	38.9704	10.0656	437.55	58.54
3	6	2	52.0316	24.8891	34.079	-30.4374	60.3261	-40.2158	1.0697	-44.9529	122.903	75.3174	-90.0036	30.3734	88.5906	15.2707	-47.7055	-72.9217	137.716	41.7198	13.2721	-130.038	122.903	75.3174	-90.0036	30.3734	82.505	-49.9303	-63.3864	15.3414	276.232	-22.1387	54.2895	-269.749	53.1471	50.7064	-12.8935	-4.82023	88.5906	15.2707	-47.7055	-72.9217	137.716	41.7198	13.2721	-130.038	402.87	93.57
3	5	2	62.2272	59.2711	18.5297	-3.97711	114.891	-50.1063	18.7797	-101.669	422.956	-5.87719	188.288	-378.179	113.594	-25.8995	-52.9113	-96.613	48.033	10.1708	-45.958	8.0405	422.956	-5.87719	188.288	-378.179	186.214	-59.6173	-170.593	-38.044	113.594	-25.8995	-52.9113	-96.613	51.3204	18.3972	45.2965	-15.0414	48.033	10.1708	-45.958	8.0405	523.96	67.8
3	6	2	224.135	204.836	-88.7847	19.8955	169.144	-32.6075	14.3117	165.353	593.379	-25.229	534.074	236.474	576.097	-116.535	-232.746	510.969	66.4886	-58.8609	-1.03563	29.6186	593.379	-25.229	534.074	236.474	576.097	-116.535	-232.746	510.969	195.915	82.2026	-30.8475	-174.887	191.687	20.0882	-82.1599	171.32	69.2434	47.7151	44.989	-17.5149	66.4886	-58.8609	-1.03563	29.6186	1091.79	160.38
3	5	2	52.1319	-14.4111	-50.0777	-1.5114	94.107	-26.2539	25.0829	-86.82	96.1543	-92.8212	-13.5156	-14.6922	88.4146	28.745	-52.518	-64.8513	67.5869	-38.7042	-11.617	-54.041	146.693	105.537	101.723	-0.732903	96.1543	-92.8212	-13.5156	-14.6922	141.059	4.36577	-60.7032	-127.032	88.4146	28.745	-52.518	-64.8513	67.5869	-38.7042	-11.617	-54.041	401.52	107.74
3	8	2	280.78	22.8938	56.5301	-274.076	112.78	41.0478	28.8115	101.016	177.112	93.6116	140.176	-53.625	156.947	95.1944	-24.7132	121.902	185.491	28.9408	-70.447	-168.168	2538.24	-286.52	-438.083	-2483.41	177.112	93.6116	140.176	-53.625	156.947	95.1944	-24.7132	121.902	94.2657	58.2772	68.2424	27.4215	109.418	-18.3671	74.3448	-77.1906	185.491	28.9408	-70.447	-168.168	97.6024	-65.5776	18.4738	69.352	44.7512	-42.4003	6.26048	-10.2091	1143.84	147.1
3	8	2	85.2735	-8.19287	-43.0168	73.1711	111.053	6.5655	49.5267	99.1809	630.079	-127.845	4.93632	616.348	85.9054	-48.8306	34.8306	60.6287	110.029	31.794	-41.8407	96.3949	193.654	76.3054	-145.574	100.379	630.079	-127.845	4.93632	616.348	125.177	111.987	-28.7144	46.3641	175.121	64.5772	40.9379	-157.481	85.9054	-48.8306	34.8306	60.6287	110.029	31.794	-41.8407	96.3949	50.7595	-21.2393	-43.3907	-14.2071	57.3921	-11.1947	44.3592	32.9978	690.96	85.79
3	5	2	229.76	-221.368	20.5558	57.997	385.833	237.502	65.7306	296.883	79.215	-59.7954	35.3243	-35.5647	68.8837	62.2556	-14.3143	22.0049	205.803	30.7288	34.9796	-200.205	442.569	-218.876	-326.047	203.307	79.215	-59.7954	35.3243	-35.5647	68.8837	62.2556	-14.3143	22.0049	57.7669	-34.3477	35.9072	29.0157	205.803	30.7288	34.9796	-200.205	622.28	259.45
3	5	2	49.3252	13.9533	-24.7244	-40.3359	106.147	54.1592	-37.7723	83.1102	251.082	-177.423	143.355	101.633	147.722	112.791	-85.2112	41.7188	86.3127	-54.7793	-49.6772	-43.9544	251.082	-177.423	143.355	101.633	147.722	112.791	-85.2112	41.7188	152.04	-125.732	21.4006	-81.35	99.3538	71.8125	22.4505	63.3393	86.3127	-54.7793	-49.6772	-43.9544	646.19	87.91
