2	5	2	368.123	312.251	-98.304	-168.374	93.157	-2.38326	76.3528	-53.3177	137.254	108.418	81.9078	-14.7036	56.408	-3.24215	-46.1061	30.0858	247.499	-241.386	2.55702	38.3001	188.913	-140.479	-92.1568	-80.5978	137.254	108.418	81.9078	-14.7036	56.408	-3.24215	-46.1061	30.0858	54.2371	-23.1421	39.5695	26.8738	637.35	65.22
2	5	2	32.9021	0.419533	-26.5567	19.4194	415.703	35.9532	71.8798	-407.86	138.196	-125.975	29.4421	46.7595	151.703	-89.7208	14.9022	121.174	568.459	490.409	-282.746	47.6067	156.556	-137.755	48.8208	-55.0054	149.147	-135.171	-30.595	-53.6435	138.196	-125.975	29.4421	46.7595	151.703	-89.7208	14.9022	121.174	1071.14	130.95
2	5	2	92.7251	-41.1859	-35.3713	-75.1701	58.0315	-56.7471	11.5973	3.59334	167.791	-129.296	74.9929	-75.7035	116.989	-11.4679	97.3972	-63.3687	326.268	148.946	-134.371	255.078	167.791	-129.296	74.9929	-75.7035	116.989	-11.4679	97.3972	-63.3687	99.1674	-11.8073	78.5475	59.3594	66.1869	47.8508	44.7568	-2.35923	593.09	145.96
2	6	2	402.004	-171.368	-312.051	186.72	64.9094	-61.7649	9.75177	-17.4133	158.557	126.47	12.4339	-93.0722	68.6853	21.5368	64.1724	9.78108	745.746	27.5633	377.966	641.398	158.557	126.47	12.4339	-93.0722	116.63	45.5108	-105.927	-8.65486	68.6853	21.5368	64.1724	9.78108	86.0529	16.4117	-64.5978	-52.667	73.4053	2.14096	48.8531	-54.2018	804.58	60.36
2	5	2	168.454	-55.8511	-58.1537	-147.903	38.4575	-14.4543	35.1436	5.91361	593.834	-247.602	-359.443	-401.755	138.749	-50.5203	3.62307	128.93	820.434	638.645	472.528	-195.775	593.834	-247.602	-359.443	-401.755	94.5405	17.572	80.9344	-44.3749	80.4153	10.57	67.2949	42.0022	138.749	-50.5203	3.62307	128.93	1432.51	386.91
2	6	2	178.943	98.8435	-96.2297	-113.975	895.028	-295.341	15.5471	-844.753	442.459	161.601	-125.419	-392.191	38.5591	-20.2398	-32.1968	0.266212	442.459	161.601	-125.419	-392.191	172.359	-77.6062	123.453	90.9409	155.288	-85.0077	65.3766	-111.781	111.357	85.1677	-4.17656	-70.6718	227.313	46.8682	-24.6389	-220.77	56.2907	25.1336	43.5128	24.9447	684.12	62.08
2	6	2	37.7237	35.2839	8.82177	10.0151	307.004	-61.8912	270.161	132.038	104.741	34.6097	91.45	-33.1659	59.718	52.1174	-28.5396	2.49637	337.099	176.924	-277.983	29.3651	104.741	34.6097	91.45	-33.1659	308.919	-89.3534	13.65	294.792	64.4875	-7.77233	-63.2845	8.37647	59.718	52.1174	-28.5396	2.49637	138.764	-38.141	-27.6688	130.094	687.98	106.43
2	5	2	74.9836	53.7661	35.6113	38.2566	58.42	-26.087	-42.1504	30.9144	188.001	-101.388	109.445	-112.612	78.1926	62.1218	35.0753	-31.1627	188.001	-101.388	109.445	-112.612	275.572	-140.305	32.9393	-234.702	118.198	18.5669	-81.5737	-83.1433	78.1926	62.1218	35.0753	-31.1627	68.7079	65.4717	-15.5371	9.51936	515.6	101.81
2	5	2	98.2566	-0.484257	-59.028	-78.5481	93.412	55.2247	-43.6622	-61.3973	133.276	32.1025	88.5505	-92.681	186.584	-44.4128	51.5455	-173.382	339.789	-194.624	44.8711	-273.827	133.387	-105.221	-19.3202	-79.1482	133.276	32.1025	88.5505	-92.681	186.584	-44.4128	51.5455	-173.382	48.0739	-41.307	14.6859	-19.2459	512.78	312.43
2	6	2	63.9262	-22.2708	-48.5342	35.1423	162.099	29.0052	-9.96741	-159.172	135.063	23.8968	78.1375	-106.565	65.6938	-37.2295	45.9253	25.9538	249.243	50.8011	-107.965	-218.625	101.949	-27.164	90.9606	-32.7008	135.063	23.8968	78.1375	-106.565	65.6938	-37.2295	45.9253	25.9538	60.0296	11.0243	45.483	36.2092	41.7814	36.1995	19.1228	0.614123	442.82	140.67
2	5	2	265.699	-104.886	4.89046	-244.071	48.4733	4.35773	-44.8789	-17.7917	184.844	-48.8692	-74.3948	161.608	52.3704	-36.188	10.39	-35.634	562.831	196.617	133.649	-509.018	212.648	-102.751	-110.472	146.134	184.844	-48.8692	-74.3948	161.608	174.931	-3.48131	76.9613	-156.745	51.3155	34.5407	-24.2441	28.2275	634.51	54.81
2	5	2	162.692	-89.9972	70.6573	-115.657	38.337	0.720154	27.9107	-26.2715	235.259	183.212	115.632	-78.0757	150.899	-54.4491	-105.047	-92.5937	235.259	183.212	115.632	-78.0757	150.899	-54.4491	-105.047	-92.5937	201.372	64.6796	-62.4672	179.712	95.5017	26.1128	-70.7019	-58.4091	70.0159	-48.5802	-47.9235	-1.36489	568.5	81.85
2	5	2	35.5482	27.723	-21.5604	5.50097	449.996	111.218	-415.078	133.556	531.831	-330.384	348.163	-211.232	348.958	112	-231.978	233.274	531.831	-330.384	348.163	-211.232	452.788	277.635	287.01	-205.835	348.958	112	-231.978	233.274	106.561	-85.9036	-25.2229	-56.9996	81.6826	-35.2988	40.7201	-60.865	1280.31	50.73
2	5	2	205.447	-31.5399	32.1253	-200.453	51.7661	-35.1284	12.8066	-35.8009	148.937	-122.799	72.7094	40.483	104.395	7.61404	-48.4757	-91.7673	148.937	-122.799	72.7094	40.483	239.102	110.083	-6.06069	-211.853	117.535	68.9894	-50.3012	-79.4034	83.3479	-21.1547	74.0682	-31.3906	104.395	7.61404	-48.4757	-91.7673	464.44	57.76
2	5	2	50.0364	-42.444	24.9025	-9.05578	67.0969	24.3813	38.3925	49.3311	200.68	139.229	142.212	-17.7362	265.334	20.4436	72.5133	-254.325	719.796	1.72005	-358.616	-620.461	200.68	139.229	142.212	-17.7362	265.334	20.4436	72.5133	-254.325	124.166	23.5244	-40.4463	-114.821	71.6752	38.6472	18.6687	-57.326	722.69	201.06
2	5	2	159.999	53.5287	27.3256	148.282	36.2874	-17.8494	22.4742	-22.2052	540.712	-90.5203	-227.159	-481.65	101.55	49.871	-20.2088	-85.1874	540.712	-90.5203	-227.159	-481.65	166.837	83.4997	114.571	-82.6202	283.658	-120.163	30.1191	253.735	101.55	49.871	-20.2088	-85.1874	85.8961	40.2075	26.4002	-70.7065	612.09	104.86
2	5	2	100.194	-76.2725	-50.036	41.4445	402.896	90.2898	0.18058	392.649	179.35	120.451	13.5472	-131.653	77.4643	2.08008	-65.3969	-37.9041	965.974	-176.609	266.527	911.314	179.35	120.451	13.5472	-131.653	77.4643	2.08008	-65.3969	-37.9041	139.029	42.5032	17.6702	-130.642	184.813	-34.3474	-24.5517	179.688	594.62	164.87
2	6	2	200.51	12.8093	107.318	168.887	283.989	-70.5993	39.1751	272.27	208.532	-41.9261	-154.979	130.571	411.138	-26.0788	92.0054	399.13	208.532	-41.9261	-154.979	130.571	411.138	-26.0788	92.0054	399.13	271.238	29.5336	-61.4847	262.154	113.85	4.49983	-52.9391	100.378	82.4822	-38.1472	36.592	63.1868	187.367	-18.8593	-39.2214	-182.2	473.9	93.87
2	5	2	74.8198	25.8127	28.2812	-64.2796	36.8126	32.0312	-14.3042	-11.1602	72.4449	-21.6394	67.5065	8.31307	69.321	-39.5206	-1.52596	-56.1231	170.282	45.7591	-89.2423	-137.156	143.842	-12.8379	-79.9559	-118.752	72.4449	-21.6394	67.5065	8.31307	152.191	41.6151	-35.0519	-141.808	119.263	-33.0553	28.4461	-110.89	389.73	122.37
2	6	2	308.174	-206.68	73.9468	-216.301	82.7261	56.208	43.4435	42.3901	158.985	6.91901	-141.681	70.5744	74.767	-61.4077	-37.1101	19.6831	910.954	-17.113	274.758	-868.217	158.985	6.91901	-141.681	70.5744	401.995	-17.7422	-76.0478	-393.873	74.767	-61.4077	-37.1101	19.6831	113.977	56.9603	-3.53607	97.6033	99.753	11.2178	-48.1711	-86.4655	673.51	79.22
2	6	2	67.9449	-54.2231	11.6476	39.2515	75.3144	19.7335	22.4633	69.1248	220.168	-165.304	115.434	-83.4702	45.3173	28.1434	-34.3928	-8.13281	205.696	191.916	-62.9607	22.8723	220.168	-165.304	115.434	-83.4702	227.305	-105.32	-17.1686	200.468	103.878	-25.2561	-97.6053	-14.9759	45.3173	28.1434	-34.3928	-8.13281	43.0186	2.87746	41.1595	6.79701	696.83	114.3
2	5	2	99.6302	28.6308	12.8201	-94.5627	62.7089	2.63603	57.5196	24.8382	149.394	-128.892	34.2318	65.3093	118.254	110.683	35.5768	14.3361	149.394	-128.892	34.2318	65.3093	192.231	-43.392	-114.515	147.915	118.254	110.683	35.5768	14.3361	74.6183	52.5029	-38.9278	-35.9868	255.753	24.18	-47.9817	249.747	491.17	66.96
2	5	2	38.663	30.5612	16.2226	17.2531	142.545	-69.4648	-25.0102	-121.935	139.937	-27.6281	97.8441	-95.5273	210.691	3.04541	-50.8689	204.111	314.336	-5.53147	157.063	-271.281	139.937	-27.6281	97.8441	-95.5273	191.791	-53.1787	-74.3001	168.369	130.501	59.3611	-34.7807	110.602	210.691	3.04541	-50.8689	204.111	469.96	70.66
2	5	2	29.8495	-9.06223	21.422	-18.7073	308.39	87.6028	-189.115	227.3	903.993	-486.883	-200.473	-732.652	362.92	92.8407	182.862	-298.196	903.993	-486.883	-200.473	-732.652	362.92	92.8407	182.862	-298.196	116.342	50.9317	84.2401	-61.0445	180.271	71.3764	45.75	-158.909	309.614	-19.4964	70.3899	-300.178	987.88	133.03
2	5	2	134.145	120.956	55.473	-16.9454	68.4697	-58.4394	29.5818	-19.9461	212.739	176.686	25.8006	114.104	231.895	-109.011	-136.414	-152.058	212.739	176.686	25.8006	114.104	231.895	-109.011	-136.414	-152.058	180.956	76.7196	-33.9852	159.429	112.46	-68.6219	-1.96262	-88.857	142.267	-4.05898	-48.671	133.273	554.58	173.65
2	5	2	172.825	-119.756	-108.384	-61.4809	224.525	33.8432	61.686	213.215	1409.65	801.151	606.514	987.333	227.538	-196.514	-92.417	45.2738	1409.65	801.151	606.514	987.333	407.231	7.19086	-382.522	106.543	227.538	-196.514	-92.417	45.2738	183.04	-173.812	51.6014	4.1705	126.72	10.0187	-88.4444	89.9726	1874.91	355.05
2	5	2	439.21	47.3388	112.344	421.952	33.3244	-0.334616	27.418	18.938	107.45	-89.8917	-1.22194	58.5182	64.0233	-47.3606	4.35006	-42.1112	308.349	298.393	-55.2237	-51.837	164.304	-156.973	43.2057	-5.69951	107.45	-89.8917	-1.22194	58.5182	64.4135	-31.8969	47.1069	-29.4528	64.0233	-47.3606	4.35006	-42.1112	660.62	70.89
2	5	2	123.334	-17.3026	-31.4324	118	93.6273	63.8027	67.2909	-12.931	110.048	108.324	-13.7216	-3.82243	110.952	64.2756	51.4478	73.5588	551.8	-348.587	-323.179	279.777	343.36	-123.727	257.974	-183.511	284.105	-57.4605	-96.032	-260.134	110.048	108.324	-13.7216	-3.82243	110.952	64.2756	51.4478	73.5588	1064.89	300.85
2	5	2	252.453	-55.6021	104.192	-223.125	127.261	-42.0569	-20.7111	-118.311	522.72	-74.0621	-167.551	-488.814	264.358	30.1077	54.7474	-256.779	742.001	274.563	87.0427	-683.493	522.72	-74.0621	-167.551	-488.814	629.931	-24.473	114.146	-618.95	179.496	-41.1314	-95.8908	143.758	264.358	30.1077	54.7474	-256.779	754.78	82.17
2	6	2	464.719	104.048	-58.6105	-449.113	433.667	-331.592	129.602	-247.622	265.91	158.012	-34.3403	-209.825	104.377	-45.3189	86.3727	-35.9817	310.46	-80.873	-234.422	-184.701	455.543	235.435	76.977	-377.945	265.91	158.012	-34.3403	-209.825	104.377	-45.3189	86.3727	-35.9817	93.6016	-31.4993	-81.8908	27.2694	67.5403	27.5482	30.4874	-53.5215	883.75	101.48
2	5	2	164.152	-126.975	98.0569	34.7588	87.8985	1.64635	-57.1563	-66.7577	222.549	-219.191	12.198	-33.7193	220.061	25.1384	-57.7128	-210.734	232.966	225.164	49.1702	-31.6733	222.549	-219.191	12.198	-33.7193	131.001	-77.0061	22.4433	102.513	220.061	25.1384	-57.7128	-210.734	123.551	40.9414	28.6147	-112.614	643.11	142.7
2	5	2	122.033	-62.9586	-1.98969	104.519	109.403	-0.0736407	-61.18	-90.6975	160.781	45.7215	22.4821	-152.296	41.2225	19.1735	-24.6134	-26.2651	1125.5	362.6	48.8813	1064.04	326.194	-90.6121	60.2237	-306.837	160.781	45.7215	22.4821	-152.296	71.0373	45.761	9.46694	52.4265	175.093	-23.3739	39.8742	168.505	649.78	396.7
2	5	2	67.8732	-53.2406	38.7853	16.3679	53.7295	-51.2988	13.2405	8.94257	99.9789	23.468	-85.5288	44.8203	47.3825	-4.57565	-45.5106	-6.97928	137.439	125.971	-19.9416	48.2739	99.9789	23.468	-85.5288	44.8203	54.1194	37.9764	-32.7079	-19.9382	47.3825	-4.57565	-45.5106	-6.97928	200.878	42.0217	-4.38608	196.185	354.34	158.73
2	6	3	128.976	-10.9638	-110.156	-66.1845	91.1104	46.5117	-37.4586	68.8086	281.455	18.3745	73.869	-270.966	70.9212	-17.7175	-63.4736	24.7319	300.147	40.6594	-38.2597	-294.806	602.704	41.5276	194.077	568.696	70.9212	-17.7175	-63.4736	24.7319	167.155	-47.182	44.1836	-154.057	300.147	40.6594	-38.2597	-294.806	45.1159	-8.72577	40.5007	16.7937	168.973	-32.6247	-24.832	-163.88	467.27	184.21
2	7	2	225.598	-94.8712	-115.606	168.906	117.001	10.5495	-93.9697	-68.9035	165.079	88.6651	113.821	76.8144	159.542	22.5664	-63.0322	144.296	331.455	-283.935	-22.9328	-168.653	311.209	167.338	220.215	-139.153	165.079	88.6651	113.821	76.8144	261.101	120.488	27.8304	229.691	159.542	22.5664	-63.0322	144.296	131.162	30.4202	-35.9848	-122.283	48.7485	40.3208	10.5968	24.2477	985.14	86.39
2	5	2	83.534	-40.3507	44.3511	-58.1612	66.7708	10.0674	33.3955	-56.936	190.919	-106.347	-4.21275	-158.16	165.689	80.9655	7.14341	-144.233	190.919	-106.347	-4.21275	-158.16	185.459	93.5294	-41.0964	-154.392	327.549	18.4452	-96.0143	-311.927	165.689	80.9655	7.14341	-144.233	94.9525	20.4217	-61.6665	-69.0309	452.6	137
2	6	2	309.544	-73.8887	165.812	-250.727	95.9412	-85.9322	-10.239	-41.419	194.217	153.19	94.1324	71.3325	164.349	-77.098	35.6946	140.481	2184.58	225.265	-365.122	-2141.96	194.217	153.19	94.1324	71.3325	135.091	-107.34	-45.2045	67.7412	164.349	-77.098	35.6946	140.481	198.917	58.6785	8.20926	189.826	61.308	2.76185	-58.9754	7.6373	928.54	239.18
2	7	2	54.4763	38.1765	24.255	30.3631	65.9472	29.0047	47.3295	35.6041	90.9428	-72.6969	38.6444	34.9772	95.9634	-31.2403	45.3514	77.8602	334.478	188.145	6.58775	276.071	195.828	-159.439	-75.5664	82.2996	176.917	-51.2379	-69.8033	152.952	90.9428	-72.6969	38.6444	34.9772	71.7609	-54.906	-40.505	-17.5878	61.3796	-58.9407	1.50878	-15.5029	95.9634	-31.2403	45.3514	77.8602	715.88	163.63
2	5	2	120.28	-53.729	27.13	104.137	71.4237	-33.0859	57.8925	25.5952	227.811	-30.8004	-182.489	132.118	174.258	21.4549	149.226	85.9453	360.329	68.1977	-226.224	271.518	227.811	-30.8004	-182.489	132.118	211.687	164.948	67.8028	113.118	174.258	21.4549	149.226	85.9453	269.468	-113.331	28.0457	-242.073	867.2	119.77
2	5	2	430.733	90.691	5.53902	-421.04	112.07	32.7076	-13.0638	106.392	353.126	-29.0787	-136.292	324.294	112.981	-95.3703	-49.844	33.896	353.126	-29.0787	-136.292	324.294	134.225	-15.8789	119.409	-57.1198	124.384	-65.8334	90.0644	52.5294	112.981	-95.3703	-49.844	33.896	89.7224	5.9188	53.2018	-71.4079	532.52	94.18
2	6	2	276.822	184.534	88.4581	-186.421	250.972	-49.2589	39.8821	-242.837	139.663	132.002	-15.2475	-41.8557	162.485	27.7031	24.8419	-157.878	724.35	-173.3	-3.74258	-702.194	139.663	132.002	-15.2475	-41.8557	75.0678	32.8083	-60.951	26.9412	225.965	-47.0495	30.8652	218.736	65.9045	-31.319	42.7565	-38.8167	68.2225	-9.32812	-43.2965	-50.6258	566.21	90.54
2	6	2	255.676	-83.6667	41.5143	238.006	37.4779	28.2764	-22.5868	9.74046	140.882	67.38	0.06738	122.616	56.4038	-43.4201	-33.1861	13.1298	287.231	64.9586	-91.0293	264.222	140.882	67.38	0.06738	122.616	125.485	-21.7881	-53.1256	110.71	77.8847	-43.3211	34.9314	54.4466	56.4038	-43.4201	-33.1861	13.1298	59.9679	45.8177	23.2738	29.2373	398.32	97.38
2	5	3	115.043	-91.9902	-35.7424	59.1191	315.793	54.5032	217.258	222.607	109.096	17.1669	-17.6757	106.277	200.317	-127.656	18.8486	153.046	161.196	14.0112	39.5091	155.545	886.758	33.384	-506.651	-726.706	200.317	-127.656	18.8486	153.046	76.0136	68.2139	-24.8228	-16.5454	99.5883	17.3396	69.1182	-68.7256	161.196	14.0112	39.5091	155.545	822.56	226.06
2	6	2	319.361	188.129	27.8559	-256.56	414.942	-72.3534	-82.9614	400.074	140.102	20.1378	-36.1035	-133.7	86.0824	27.6185	-16.1821	-79.8329	304.423	-191.411	-24.5561	234.003	149.905	134.413	58.4202	-27.5667	134.343	-92.7326	37.4254	89.6147	168.416	-55.7689	29.8607	-155.91	195.17	-31.6672	37.3531	-188.793	140.102	20.1378	-36.1035	-133.7	625.12	79.09
2	6	2	87.4618	-59.5197	21.4296	-60.3964	40.0405	-36.6639	16.0921	-0.16016	435.075	155.579	-280.903	292.522	47.4237	38.6479	-19.1	-17.5213	615.91	-62.1071	522.975	-318.557	435.075	155.579	-280.903	292.522	96.8577	-4.84262	-96.3784	6.08352	95.2277	8.56664	-77.7092	-52.8597	47.4237	38.6479	-19.1	-17.5213	69.5681	-24.3078	-34.251	54.7758	1107.55	82.1
2	9	2	277.469	-90.9035	91.8528	-245.537	380.471	116.98	-215.77	-290.719	383.749	-24.4761	105.867	-367.953	222.159	-86.3297	-12.2179	204	175.005	134.893	71.6043	-79.9263	383.749	-24.4761	105.867	-367.953	108.604	101.39	-30.3666	-22.6065	138.187	-79.8352	-58.5266	95.7446	222.159	-86.3297	-12.2179	204	165.931	36.3364	36.453	-157.622	57.3519	-20.6703	-45.7688	-25.8301	46.6287	-39.0716	-19.7288	-13.4662	180.426	-33.7172	26.3627	174.816	741.66	53
2	5	2	37.765	-4.02204	34.456	14.9264	127.337	80.1704	98.5746	-8.39205	146.419	130.862	-40.4804	35.7342	81.3135	-72.079	-33.6338	14.799	146.419	130.862	-40.4804	35.7342	96.6301	37.1077	-71.6624	-49.4748	81.3135	-72.079	-33.6338	14.799	68.7819	26.6792	-54.4224	27.6705	144.051	-51.7524	12.9169	133.46	411.17	174.03
2	6	2	30.6214	21.5568	-6.55037	-20.738	73.4002	-20.0918	-70.347	5.93244	410.376	-182.845	-41.3857	-364.726	86.219	-31.2214	-43.3465	-67.1525	621.397	460.373	20.7308	403.744	410.376	-182.845	-41.3857	-364.726	380.835	-91.4377	23.0163	368.427	442.49	-79.229	10.4866	-435.088	201.23	-63.8062	47.0709	-184.71	86.219	-31.2214	-43.3465	-67.1525	955.23	69.72
2	7	2	351.039	62.8299	-76.3134	336.834	120.425	-14.6419	93.5815	-74.3658	118.965	61.6773	88.4733	-49.0001	166.463	-96.8855	0.929418	-134.817	670.202	-30.5493	-224.572	630.407	118.965	61.6773	88.4733	-49.0001	109.005	-6.02636	107.111	-14.8517	166.463	-96.8855	0.929418	-134.817	78.4798	-62.4785	46.0913	-9.65205	165.4	60.3898	-15.2272	-152.999	65.8745	58.3324	-13.6581	24.5434	738.49	52.24
2	5	2	145.83	-126.537	-43.1433	-58.2525	53.5584	-6.8133	52.4392	8.49695	270.856	98.263	71.4946	241.513	78.2593	-62.8734	44.4688	6.47645	270.856	98.263	71.4946	241.513	115.971	114.542	-14.0439	-4.38626	78.2593	-62.8734	44.4688	6.47645	166.436	65.0806	-20.9189	151.609	66.2785	-37.4757	18.8291	50.5922	424.23	109.73
2	5	2	332.938	59.825	6.24433	-327.459	105.972	34.2716	23.5977	97.4615	314.881	-86.8619	-57.3562	-296.684	176.697	4.38856	-49.8572	-169.13	324.259	192.812	-45.5526	-255.142	182.105	-150.171	94.2736	27.2344	314.881	-86.8619	-57.3562	-296.684	176.697	4.38856	-49.8572	-169.13	52.3731	44.2762	-17.1731	-20.2273	577.06	99.87
2	5	2	178.596	47.2017	74.1631	155.462	124.568	-4.73073	-28.5507	-121.16	102.417	11.4126	-81.6967	-60.0064	314.947	-61.299	20.7633	307.988	311.182	-172.433	-34.3427	256.583	102.417	11.4126	-81.6967	-60.0064	185.494	10.5797	-75.7346	168.482	314.947	-61.299	20.7633	307.988	157.225	-5.55139	49.2682	148.984	449.08	201.33
2	5	2	421.607	135.754	10.8836	399.005	95.5945	-6.51965	-48.6551	82.0272	316.033	-177.018	-52.3608	254.968	71.3521	-58.242	6.46753	39.6918	316.033	-177.018	-52.3608	254.968	480.217	94.8625	154.103	-443.592	402.465	5.39327	-110.438	-386.705	71.3521	-58.242	6.46753	39.6918	51.3931	-28.7491	33.9799	24.9652	579.24	80.35
2	5	2	26.5999	-22.4319	-5.59877	-13.1536	82.1201	28.6162	-0.887388	76.9676	246.942	144.662	-87.7008	179.032	48.223	-8.62247	28.2536	-37.9458	246.942	144.662	-87.7008	179.032	269.873	45.9784	-110.658	241.101	183.394	-65.9352	91.929	141.305	148.892	-15.7299	59.0819	135.002	47.5297	-5.49466	-41.9618	20.161	535.13	125.29
2	5	2	358.745	270.394	73.6705	223.96	181.103	14.2938	-26.6826	178.556	345.937	-105.112	-93.0481	315.8	292.485	140.045	3.92229	255.24	515.551	-165.31	-0.0979716	487.914	345.937	-105.112	-93.0481	315.8	292.485	140.045	3.92229	255.24	148.2	-125.655	51.7383	54.6437	199.707	-106.621	-7.43206	168.604	688.56	56.97
2	6	2	76.8834	-18.8221	-72.1451	-18.7579	79.3608	-8.09509	-69.3491	37.7266	226.518	8.25716	-93.8073	-205.663	113.229	54.5744	72.2686	67.4511	534.829	-94.1038	201.874	-485.897	226.518	8.25716	-93.8073	-205.663	113.229	54.5744	72.2686	67.4511	109.603	31.5752	-79.1008	-66.5434	137.164	30.9462	56.9445	119.971	273.098	62.2685	6.6253	265.69	620.06	52.79
2	5	2	334.02	176.878	265.436	99.1352	83.0804	-79.1612	-9.67314	23.2868	161.82	-75.7845	12.5096	142.023	74.3128	-43.2831	42.4424	42.163	534.469	-110.078	-443.658	275.96	161.82	-75.7845	12.5096	142.023	74.3128	-43.2831	42.4424	42.163	104.806	-0.969379	-56.3417	88.1578	48.3476	-13.8471	-46.1995	0.578774	699.12	290.89
2	7	2	43.8081	23.6913	36.4944	5.10229	118.737	-29.3417	17.0185	113.789	150.375	125.71	-78.6386	-0.889685	285.368	132.601	-35.8433	249.963	466.272	-265.347	124.141	362.637	150.375	125.71	-78.6386	-0.889685	285.368	132.601	-35.8433	249.963	102.059	-42.0961	-61.7696	68.7031	138.824	-42.0709	-29.9455	128.79	42.3065	-4.72407	-41.5523	3.18138	41.1402	14.4582	-38.0882	-4.81848	787.54	91.53
2	8	2	168.92	106.343	34.5343	126.619	164.377	33.0084	-54.8427	151.401	451.658	156.149	20.8911	423.072	47.7517	13.9512	45.1329	-4.49455	624.638	2.8114	219.692	583.762	451.658	156.149	20.8911	423.072	217.757	79.3972	115.114	-165.855	285.833	-25.9317	106.797	-262.779	139.84	-42.6803	45.5209	-124.991	255.032	-14.4761	-57.3616	-247.678	60.5598	-34.4083	-47.5703	11.7007	47.7517	13.9512	45.1329	-4.49455	854.5	465.68
